file,line,type,commit,author,date,time,timezone,datetime,depth,length
projects\index.html,60,html,8194951a,Khaleel Karim,2025-04-11,21:30:27,-07:00,2025-04-11T21:30:27-07:00,0,71
projects\index.html,61,html,8194951a,Khaleel Karim,2025-04-11,21:30:27,-07:00,2025-04-11T21:30:27-07:00,0,245
projects\index.html,62,html,8194951a,Khaleel Karim,2025-04-11,21:30:27,-07:00,2025-04-11T21:30:27-07:00,0,9
projects\index.html,63,html,8194951a,Khaleel Karim,2025-04-11,21:30:27,-07:00,2025-04-11T21:30:27-07:00,0,8
projects\index.html,64,html,8194951a,Khaleel Karim,2025-04-11,21:30:27,-07:00,2025-04-11T21:30:27-07:00,0,32
projects\index.html,65,html,8194951a,Khaleel Karim,2025-04-11,21:30:27,-07:00,2025-04-11T21:30:27-07:00,0,71
projects\index.html,66,html,8194951a,Khaleel Karim,2025-04-11,21:30:27,-07:00,2025-04-11T21:30:27-07:00,0,260
projects\index.html,67,html,8194951a,Khaleel Karim,2025-04-11,21:30:27,-07:00,2025-04-11T21:30:27-07:00,0,9
projects\index.html,68,html,8194951a,Khaleel Karim,2025-04-11,21:30:27,-07:00,2025-04-11T21:30:27-07:00,0,8
projects\index.html,69,html,8194951a,Khaleel Karim,2025-04-11,21:30:27,-07:00,2025-04-11T21:30:27-07:00,0,34
projects\index.html,70,html,8194951a,Khaleel Karim,2025-04-11,21:30:27,-07:00,2025-04-11T21:30:27-07:00,0,71
projects\index.html,71,html,8194951a,Khaleel Karim,2025-04-11,21:30:27,-07:00,2025-04-11T21:30:27-07:00,0,240
projects\index.html,72,html,8194951a,Khaleel Karim,2025-04-11,21:30:27,-07:00,2025-04-11T21:30:27-07:00,0,9
projects\index.html,73,html,8194951a,Khaleel Karim,2025-04-11,21:30:27,-07:00,2025-04-11T21:30:27-07:00,0,8
projects\index.html,74,html,8194951a,Khaleel Karim,2025-04-11,21:30:27,-07:00,2025-04-11T21:30:27-07:00,0,33
projects\index.html,75,html,8194951a,Khaleel Karim,2025-04-11,21:30:27,-07:00,2025-04-11T21:30:27-07:00,0,71
projects\index.html,76,html,8194951a,Khaleel Karim,2025-04-11,21:30:27,-07:00,2025-04-11T21:30:27-07:00,0,209
projects\index.html,77,html,8194951a,Khaleel Karim,2025-04-11,21:30:27,-07:00,2025-04-11T21:30:27-07:00,0,9
projects\index.html,78,html,8194951a,Khaleel Karim,2025-04-11,21:30:27,-07:00,2025-04-11T21:30:27-07:00,0,8
projects\index.html,79,html,8194951a,Khaleel Karim,2025-04-11,21:30:27,-07:00,2025-04-11T21:30:27-07:00,0,43
projects\index.html,80,html,8194951a,Khaleel Karim,2025-04-11,21:30:27,-07:00,2025-04-11T21:30:27-07:00,0,71
projects\index.html,81,html,8194951a,Khaleel Karim,2025-04-11,21:30:27,-07:00,2025-04-11T21:30:27-07:00,0,242
projects\index.html,82,html,8194951a,Khaleel Karim,2025-04-11,21:30:27,-07:00,2025-04-11T21:30:27-07:00,0,9
projects\index.html,83,html,8194951a,Khaleel Karim,2025-04-11,21:30:27,-07:00,2025-04-11T21:30:27-07:00,0,8
projects\index.html,84,html,8194951a,Khaleel Karim,2025-04-11,21:30:27,-07:00,2025-04-11T21:30:27-07:00,0,33
projects\index.html,85,html,8194951a,Khaleel Karim,2025-04-11,21:30:27,-07:00,2025-04-11T21:30:27-07:00,0,71
projects\index.html,86,html,8194951a,Khaleel Karim,2025-04-11,21:30:27,-07:00,2025-04-11T21:30:27-07:00,0,237
projects\index.html,87,html,8194951a,Khaleel Karim,2025-04-11,21:30:27,-07:00,2025-04-11T21:30:27-07:00,0,9
projects\index.html,88,html,8194951a,Khaleel Karim,2025-04-11,21:30:27,-07:00,2025-04-11T21:30:27-07:00,0,8
projects\index.html,89,html,8194951a,Khaleel Karim,2025-04-11,21:30:27,-07:00,2025-04-11T21:30:27-07:00,0,30
projects\index.html,90,html,8194951a,Khaleel Karim,2025-04-11,21:30:27,-07:00,2025-04-11T21:30:27-07:00,0,71
projects\index.html,91,html,8194951a,Khaleel Karim,2025-04-11,21:30:27,-07:00,2025-04-11T21:30:27-07:00,0,229
projects\index.html,92,html,74e97392,Khaleel Karim,2025-04-25,17:25:24,-07:00,2025-04-25T17:25:24-07:00,0,13
projects\index.html,93,html,8194951a,Khaleel Karim,2025-04-11,21:30:27,-07:00,2025-04-11T21:30:27-07:00,0,5
projects\index.html,94,html,8194951a,Khaleel Karim,2025-04-11,21:30:27,-07:00,2025-04-11T21:30:27-07:00,0,0
projects\index.html,95,html,d3235872,Khaleel Karim,2025-04-04,14:45:06,-07:00,2025-04-04T14:45:06-07:00,0,6
projects\index.html,96,html,d3235872,Khaleel Karim,2025-04-04,14:45:06,-07:00,2025-04-04T14:45:06-07:00,0,5
projects\index.html,97,html,d3235872,Khaleel Karim,2025-04-04,14:45:06,-07:00,2025-04-04T14:45:06-07:00,0,0
projects\index.html,98,html,d3235872,Khaleel Karim,2025-04-04,14:45:06,-07:00,2025-04-04T14:45:06-07:00,0,6
projects\index.html,99,html,d3235872,Khaleel Karim,2025-04-04,14:45:06,-07:00,2025-04-04T14:45:06-07:00,0,6
contact\index.html,1,html,d3235872,Khaleel Karim,2025-04-04,14:45:06,-07:00,2025-04-04T14:45:06-07:00,0,14
contact\index.html,2,html,d3235872,Khaleel Karim,2025-04-04,14:45:06,-07:00,2025-04-04T14:45:06-07:00,0,15
contact\index.html,3,html,d3235872,Khaleel Karim,2025-04-04,14:45:06,-07:00,2025-04-04T14:45:06-07:00,0,5
contact\index.html,4,html,977fba9f,Khaleel Karim,2025-04-17,16:27:58,-07:00,2025-04-17T16:27:58-07:00,0,49
contact\index.html,5,html,521c18b2,Khaleel Karim,2025-04-11,18:29:05,-07:00,2025-04-11T18:29:05-07:00,0,42
contact\index.html,6,html,d3235872,Khaleel Karim,2025-04-04,14:45:06,-07:00,2025-04-04T14:45:06-07:00,0,21
contact\index.html,7,html,d3235872,Khaleel Karim,2025-04-04,14:45:06,-07:00,2025-04-04T14:45:06-07:00,0,69
contact\index.html,8,html,d3235872,Khaleel Karim,2025-04-04,14:45:06,-07:00,2025-04-04T14:45:06-07:00,0,21
contact\index.html,9,html,977fba9f,Khaleel Karim,2025-04-17,16:27:58,-07:00,2025-04-17T16:27:58-07:00,0,9
contact\index.html,10,html,521c18b2,Khaleel Karim,2025-04-11,18:29:05,-07:00,2025-04-11T18:29:05-07:00,0,31
contact\index.html,11,html,977fba9f,Khaleel Karim,2025-04-17,16:27:58,-07:00,2025-04-17T16:27:58-07:00,0,21
contact\index.html,12,html,521c18b2,Khaleel Karim,2025-04-11,18:29:05,-07:00,2025-04-11T18:29:05-07:00,0,44
contact\index.html,13,html,521c18b2,Khaleel Karim,2025-04-11,18:29:05,-07:00,2025-04-11T18:29:05-07:00,0,40
contact\index.html,14,html,977fba9f,Khaleel Karim,2025-04-17,16:27:58,-07:00,2025-04-17T16:27:58-07:00,0,9
contact\index.html,15,html,d3235872,Khaleel Karim,2025-04-04,14:45:06,-07:00,2025-04-04T14:45:06-07:00,0,20
contact\index.html,16,html,2cb85056,Khaleel Karim,2025-04-04,18:47:34,-07:00,2025-04-04T18:47:34-07:00,0,0
contact\index.html,17,html,2cb85056,Khaleel Karim,2025-04-04,18:47:34,-07:00,2025-04-04T18:47:34-07:00,0,79
contact\index.html,18,html,2cb85056,Khaleel Karim,2025-04-04,18:47:34,-07:00,2025-04-04T18:47:34-07:00,0,18
contact\index.html,19,html,2cb85056,Khaleel Karim,2025-04-04,18:47:34,-07:00,2025-04-04T18:47:34-07:00,0,39
contact\index.html,20,html,2cb85056,Khaleel Karim,2025-04-04,18:47:34,-07:00,2025-04-04T18:47:34-07:00,0,7
contact\index.html,21,html,2cb85056,Khaleel Karim,2025-04-04,18:47:34,-07:00,2025-04-04T18:47:34-07:00,0,0
contact\index.html,22,html,2cb85056,Khaleel Karim,2025-04-04,18:47:34,-07:00,2025-04-04T18:47:34-07:00,0,20
contact\index.html,23,html,2cb85056,Khaleel Karim,2025-04-04,18:47:34,-07:00,2025-04-04T18:47:34-07:00,0,30
contact\index.html,24,html,2cb85056,Khaleel Karim,2025-04-04,18:47:34,-07:00,2025-04-04T18:47:34-07:00,0,7
contact\index.html,25,html,2cb85056,Khaleel Karim,2025-04-04,18:47:34,-07:00,2025-04-04T18:47:34-07:00,0,0
contact\index.html,26,html,2cb85056,Khaleel Karim,2025-04-04,18:47:34,-07:00,2025-04-04T18:47:34-07:00,0,17
contact\index.html,27,html,2cb85056,Khaleel Karim,2025-04-04,18:47:34,-07:00,2025-04-04T18:47:34-07:00,0,38
contact\index.html,28,html,2cb85056,Khaleel Karim,2025-04-04,18:47:34,-07:00,2025-04-04T18:47:34-07:00,0,7
contact\index.html,29,html,2cb85056,Khaleel Karim,2025-04-04,18:47:34,-07:00,2025-04-04T18:47:34-07:00,0,0
contact\index.html,30,html,2cb85056,Khaleel Karim,2025-04-04,18:47:34,-07:00,2025-04-04T18:47:34-07:00,0,22
contact\index.html,31,html,2cb85056,Khaleel Karim,2025-04-04,18:47:34,-07:00,2025-04-04T18:47:34-07:00,0,6
contact\index.html,32,html,2cb85056,Khaleel Karim,2025-04-04,18:47:34,-07:00,2025-04-04T18:47:34-07:00,0,0
contact\index.html,33,html,d3235872,Khaleel Karim,2025-04-04,14:45:06,-07:00,2025-04-04T14:45:06-07:00,0,6
contact\index.html,34,html,d3235872,Khaleel Karim,2025-04-04,14:45:06,-07:00,2025-04-04T14:45:06-07:00,0,5
contact\index.html,35,html,d3235872,Khaleel Karim,2025-04-04,14:45:06,-07:00,2025-04-04T14:45:06-07:00,0,0
contact\index.html,36,html,d3235872,Khaleel Karim,2025-04-04,14:45:06,-07:00,2025-04-04T14:45:06-07:00,0,6
contact\index.html,37,html,d3235872,Khaleel Karim,2025-04-04,14:45:06,-07:00,2025-04-04T14:45:06-07:00,0,6
